	Dekker_et_al_individual2_CHX	Dekker_et_al_individual2_untreated	Dekker_et_al_individual4_CHX	Dekker_et_al_individual4_untreated	Dekker_et_al_individual3_CHX	Dekker_et_al_individual3_untreated	Dekker_et_al_individual1_CHX	Dekker_et_al_individual1_untreated	Dekker_et_al_individual5_CHX	Dekker_et_al_individual5_untreated	Dekker_et_al_individual9_CHX	Dekker_et_al_individual9_untreated	Dekker_et_al_individual7_CHX	Dekker_et_al_individual7_untreated	Dekker_et_al_individual8_CHX	Dekker_et_al_individual8_untreated	Dekker_et_al_individual6_CHX	Dekker_et_al_individual6_untreated
chr11_117059423_117059542_SIDT2-NM_001040455.2	106	199	128	288	334	465	461	288	344	321	523	494	370	958	187	249	208	208
chr11_117059884_117059958_SIDT2-NM_001040455.2	119	194	109	284	325	441	420	253	335	318	486	442	322	895	193	226	203	214
chr11_117060050_117060117_SIDT2-NM_001040455.2	114	170	103	241	316	430	374	235	296	296	461	400	267	807	189	194	217	188
chr11_117060667_117060741_SIDT2-NM_001040455.2	112	172	97	243	310	439	418	253	312	303	435	419	253	755	191	218	219	204
chr11_117060881_117061005_SIDT2-NM_001040455.2	110	184	123	294	365	517	535	285	367	344	531	500	320	885	213	257	251	224
chr11_117061338_117061456_SIDT2-NM_001040455.2	120	197	117	284	334	477	473	244	304	305	491	472	290	882	190	237	237	198
chr11_117062593_117062730_SIDT2-NM_001040455.2	133	205	112	276	322	453	462	260	323	310	487	430	241	785	179	209	221	184
chr11_117062969_117063078_SIDT2-NM_001040455.2	118	180	99	228	295	393	404	244	311	250	451	389	252	701	154	192	155	171
chr11_117063289_117063366_SIDT2-NM_001040455.2	115	163	99	209	321	379	389	230	315	218	426	347	257	651	146	183	136	155
chr11_117063535_117063582_SIDT2-NM_001040455.2	97	123	71	156	254	307	316	172	269	191	343	298	224	544	132	146	99	122
chr11_117063868_117063974_SIDT2-NM_001040455.2	114	179	88	219	355	428	409	224	344	251	450	411	303	669	169	223	153	160
chr11_117064568_117064679_SIDT2-NM_001040455.2	116	202	80	204	382	391	406	205	335	245	465	398	314	617	189	210	179	164
chr11_117066517_117066631_SIDT2-NM_001040455.2	169	210	110	245	513	438	555	232	446	266	524	421	355	772	247	225	213	184
chr11_117066719_117066779_SIDT2-NM_001040455.2	115	131	91	179	353	292	365	172	296	169	405	299	251	603	153	134	165	141
chr11_119290120_119290230_THY1-NM_001311162.2	971	3407	2077	6154	5724	4666	5882	5454	3252	5538	7654	6738	1597	8802	3308	5846	3394	3791
chr11_119290760_119291045_THY1-NM_001372050.1	1876	5388	3411	9715	10244	8318	9499	8778	5180	8862	12764	11079	2587	15657	5371	9415	6125	6425
chr11_119290760_119291096_THY1-NM_001311162.2	2048	5845	3696	10594	11043	9199	10237	9507	5558	9545	13701	12122	2837	17227	5790	10182	6543	7021
chr11_119291578_119291615_THY1-NM_001311162.2	804	1799	1081	3254	3191	2828	3097	2711	1524	2774	4032	3571	881	5768	1722	3069	1985	2163
chr11_119983124_119983184_TRIM29-NM_012101.4	0	0	5	7	10	7	4	0	1	2	49	12	0	4	18	0	10	8
chr11_119986045_119986122_TRIM29-NM_012101.4	0	0	3	7	9	8	3	0	1	2	47	13	1	5	17	1	12	10
chr11_119988930_119989029_TRIM29-NM_012101.4	2	4	2	7	9	6	3	0	0	4	51	13	3	6	16	1	9	8
chr11_119991280_119991373_TRIM29-NM_012101.4	0	5	5	9	9	5	2	0	0	2	55	11	4	6	20	1	12	5
chr11_119993661_119993763_TRIM29-NM_012101.4	0	6	4	10	7	8	1	0	1	3	42	6	4	6	12	1	11	2
chr11_119996398_119996597_TRIM29-NM_012101.4	0	5	2	8	3	10	1	1	0	4	10	13	1	12	4	1	4	6
chr11_119998043_119998277_TRIM29-NM_012101.4	0	3	3	10	4	10	2	1	1	3	13	17	0	18	5	0	6	5
chr11_119999107_119999203_TRIM29-NM_012101.4	0	1	3	8	4	3	1	0	1	1	13	12	0	12	5	0	5	1
chr11_119999355_119999376_TRIM29-NM_001330382.2	1	1	0	2	2	3	0	0	1	2	2	7	0	1	3	0	2	0
chr11_120007935_120008739_TRIM29-NM_012101.4	0	0	0	0	8	0	2	0	0	0	22	6	0	0	3	0	4	13
chr11_125495655_125495907_CHEK1-NM_001330427.1	33	10	53	12	95	33	67	24	29	23	159	65	50	163	109	44	89	39
chr11_125496643_125496728_CHEK1-NM_001330427.1	36	46	73	106	88	100	41	76	20	67	166	194	49	401	153	172	111	131
chr11_125496663_125496728_CHEK1-NM_001114121.2	33	43	72	105	85	95	39	75	19	62	160	189	46	394	149	168	109	125
chr11_125496721_125496728_CHEK1-NM_001330428.1	29	34	64	99	70	81	28	62	16	54	140	161	42	365	136	145	92	113
chr11_125497501_125497725_CHEK1-NM_001114121.2	87	95	149	207	215	164	88	138	51	126	373	380	99	783	300	327	232	249
chr11_125499126_125499191_CHEK1-NM_001114121.2	52	56	88	151	139	96	65	99	35	77	242	249	67	460	172	196	125	119
chr11_125499285_125499355_CHEK1-NM_001114121.2	46	47	87	135	120	88	65	86	32	70	233	231	55	429	161	193	102	103
chr11_125503057_125503246_CHEK1-NM_001114121.2	72	61	127	192	164	144	101	121	56	103	348	330	65	508	265	270	122	132
chr11_125505323_125505428_CHEK1-NM_001114121.2	62	59	92	150	139	95	88	81	39	94	250	261	48	320	218	214	98	121
chr11_125507343_125507439_CHEK1-NM_001114121.2	64	63	84	139	128	92	89	108	32	89	239	255	52	304	183	202	107	130
chr11_125513686_125513795_CHEK1-NM_001114121.2	69	60	89	128	120	94	81	108	27	99	276	258	57	273	185	220	116	129
chr11_125513985_125514163_CHEK1-NM_001114121.2	82	76	95	193	166	113	105	122	35	110	341	310	82	390	255	289	134	146
chr11_125514406_125514538_CHEK1-NM_001114121.2	60	68	69	159	165	95	88	95	27	88	257	249	70	367	214	248	113	105
chr11_125523640_125523742_CHEK1-NM_001114121.2	50	61	69	132	137	76	75	71	19	77	228	215	72	330	198	208	101	94
chr11_125525119_125525212_CHEK1-NM_001114121.2	43	50	70	123	124	81	82	72	20	64	212	213	74	368	182	206	98	98
chr12_4430437_4430469_TIGAR-NM_020375.3	41	64	70	67	273	89	192	65	126	65	263	111	177	373	93	109	80	88
chr12_4440445_4440483_TIGAR-NM_020375.3	56	89	93	80	375	120	254	80	177	78	342	143	227	527	135	163	117	117
chr12_4446204_4446326_TIGAR-NM_020375.3	88	149	165	151	691	192	420	152	275	137	600	262	369	899	237	271	193	199
chr12_4458984_4459062_TIGAR-NM_020375.3	81	120	154	121	575	158	347	124	221	113	480	212	296	727	199	227	167	156
chr12_4460432_4460543_TIGAR-NM_020375.3	109	142	175	193	741	211	486	176	299	164	664	309	413	930	250	299	186	201
chr12_4461425_4461854_TIGAR-NM_020375.3	276	309	370	453	1561	446	1130	383	692	359	1512	683	882	1728	591	573	405	374
chr12_6932914_6932929_GPR162-NM_014449.2	0	2	0	0	0	2	1	1	2	2	1	4	2	10	4	11	1	1
chr12_6933064_6933931_GPR162-NM_019858.2	0	3	4	8	4	17	4	14	2	9	5	25	6	64	5	32	7	4
chr12_6934648_6934838_GPR162-NM_019858.2	0	1	0	4	7	7	5	6	0	4	7	12	1	33	4	14	3	7
chr12_6935360_6935518_GPR162-NM_019858.2	0	1	0	6	6	6	2	8	0	3	7	10	2	37	3	14	1	7
chr12_6935817_6936366_GPR162-NM_019858.2	0	5	0	8	6	14	5	11	1	7	8	14	9	49	4	30	4	9
chr12_9869357_9869372_CLECL1-NM_001267701.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_9871283_9871370_CLECL1-NM_001253750.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_9875224_9875409_CLECL1-NM_172004.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12_9875239_9875409_CLECL1-NM_001267701.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12_9885544_9885860_CLECL1-NM_001267701.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
chr12_49621736_49621949_TUBA1C-NM_001303114.1	1	6	0	0	1	0	1	1	0	0	18	0	10	2	4	0	7	1
chr12_49658964_49658967_TUBA1C-NM_032704.5	37	727	77	1861	397	2133	99	1071	57	1183	325	3635	117	4926	316	2954	100	1433
chr12_49663247_49663470_TUBA1C-NM_001303114.1	100	1818	213	4712	1111	5831	263	3063	170	3394	1151	10969	299	14246	842	7206	344	4038
chr12_49663349_49663470_TUBA1C-NM_001303115.2	68	1302	152	3286	821	4244	188	2292	128	2568	888	8409	215	10614	603	4965	269	3080
chr12_49663610_49663759_TUBA1C-NM_001303114.1	78	1625	204	4381	972	5277	250	3125	177	3442	1157	11379	246	13268	781	6589	316	3747
chr12_49666035_49667007_TUBA1C-NM_001303114.1	293	6315	682	16888	3441	18602	954	11382	744	12717	4131	40436	776	44915	2664	23277	1005	15363
chr12_53585342_53585420_ITGB7-NM_000889.3	13	3	12	8	24	7	71	2	21	5	34	14	61	22	20	3	36	3
chr12_53585642_53585803_ITGB7-NM_000889.3	18	4	17	16	41	11	163	4	42	5	70	31	115	35	45	7	65	8
chr12_53586113_53586322_ITGB7-NM_000889.3	25	4	30	18	49	10	244	3	62	12	110	33	130	43	57	10	61	18
chr12_53586474_53586694_ITGB7-NM_000889.3	20	2	13	5	21	7	102	5	28	4	73	13	80	9	14	2	31	4
chr12_53586923_53587147_ITGB7-NM_000889.3	41	5	25	14	30	10	272	4	76	11	104	33	144	35	38	8	58	8
chr12_53587491_53587685_ITGB7-NM_000889.3	29	5	34	18	32	9	291	4	85	11	120	42	138	40	33	9	60	7
chr12_53587981_53588128_ITGB7-NM_000889.3	28	6	41	15	34	9	231	8	84	9	114	27	117	23	40	8	56	9
chr12_53589157_53589247_ITGB7-NM_000889.3	19	4	18	13	16	4	155	1	59	6	72	19	91	11	30	4	42	5
chr12_53589409_53589505_ITGB7-NM_000889.3	20	5	16	11	13	6	158	4	51	5	66	12	63	12	15	4	40	6
chr12_53589824_53589983_ITGB7-NM_000889.3	24	2	24	11	25	10	210	2	60	6	77	18	98	23	25	11	50	9
chr12_53590362_53590604_ITGB7-NM_000889.3	24	3	29	11	30	9	260	2	77	8	100	18	92	30	35	11	56	12
chr12_53591276_53591447_ITGB7-NM_000889.3	20	5	12	3	26	11	211	6	51	8	74	26	57	23	27	6	40	2
chr12_53591533_53591735_ITGB7-NM_000889.3	36	6	18	5	24	7	260	8	66	10	88	26	88	19	23	7	34	6
chr12_53594026_53594227_ITGB7-NM_000889.3	44	3	27	4	30	3	270	5	84	8	99	18	110	19	35	4	50	8
chr12_88429425_88429515_C12orf29-NM_001009894.3	56	69	156	96	243	70	185	83	73	80	391	137	296	390	325	124	219	90
chr12_88433924_88434042_C12orf29-NM_001009894.3	91	66	178	94	252	89	199	82	102	77	457	153	279	396	361	144	231	84
chr12_88436601_88436697_C12orf29-NM_001009894.3	110	87	225	141	341	119	245	118	141	115	607	230	380	517	468	196	279	125
chr12_88437375_88437492_C12orf29-NM_001009894.3	92	112	232	158	409	134	304	138	163	137	617	253	399	537	495	233	286	128
chr12_88439358_88439556_C12orf29-NM_001009894.3	119	144	287	158	515	176	367	165	196	157	729	282	512	638	603	266	368	159
chr12_88440583_88440753_C12orf29-NM_001009894.3	106	97	232	112	392	135	263	123	139	134	555	201	380	510	474	189	302	126
chr12_88442010_88442196_C12orf29-NM_001009894.3	84	62	134	65	182	63	147	83	90	86	317	127	251	320	283	110	179	74
chr12_100676748_100676925_SCYL2-NM_001330254.1	276	183	457	251	1169	281	1059	186	773	201	1797	299	1197	948	713	228	796	191
chr12_100685280_100685438_SCYL2-NM_001330254.1	248	155	397	214	965	260	901	160	666	175	1446	254	886	664	628	239	663	151
chr12_100691808_100691953_SCYL2-NM_001330254.1	261	137	353	196	823	203	840	143	680	166	1387	243	872	602	631	253	625	132
chr12_100704821_100704971_SCYL2-NM_001330254.1	293	140	396	225	992	219	862	170	812	200	1659	296	964	679	719	272	704	151
chr12_100704860_100704971_SCYL2-NM_001330256.1	269	125	345	197	889	200	768	140	735	176	1479	259	873	583	635	242	625	136
chr12_100706209_100706431_SCYL2-NM_001330256.1	423	168	510	256	1318	361	1076	223	1125	263	2147	398	1187	875	873	337	885	189
chr12_100707199_100707316_SCYL2-NM_001330256.1	352	123	369	176	908	264	818	157	791	172	1426	278	830	597	576	237	615	132
chr12_100708266_100708392_SCYL2-NM_001330256.1	332	119	388	194	958	246	987	185	851	188	1672	292	896	612	645	236	705	144
chr12_100709335_100709512_SCYL2-NM_001330256.1	427	158	444	262	1156	289	1162	230	997	221	2132	346	1068	832	842	280	888	160
chr12_100711458_100711470_SCYL2-NM_001330256.1	1	0	0	2	0	0	2	0	1	0	1	0	0	0	0	1	0	0
chr12_100711580_100711703_SCYL2-NM_001330256.1	384	153	391	240	955	224	986	198	861	208	1895	324	946	715	707	250	713	141
chr12_100717302_100717416_SCYL2-NM_001330256.1	387	182	451	223	946	210	1075	204	954	249	2043	356	1095	752	751	240	675	165
chr12_100720399_100720532_SCYL2-NM_001330256.1	416	171	520	221	1041	252	1184	235	1065	260	2301	365	1247	880	833	254	765	195
chr12_100722978_100723097_SCYL2-NM_001330256.1	455	175	485	208	1045	229	1014	219	946	233	2056	298	1236	830	792	291	813	199
chr12_100727943_100728044_SCYL2-NM_001330256.1	427	198	484	227	1072	231	1015	233	905	241	1954	296	1248	817	810	327	872	199
chr12_100729402_100729469_SCYL2-NM_001330256.1	426	190	464	217	1020	227	911	210	845	228	1711	262	1200	767	734	307	824	220
chr12_100729588_100729684_SCYL2-NM_001330256.1	507	231	600	266	1321	301	1200	254	1051	272	2136	359	1474	1017	883	387	946	273
chr12_100731164_100731284_SCYL2-NM_001330256.1	471	278	629	301	1506	333	1360	275	1209	282	2381	437	1581	1167	951	437	1098	308
chr12_100732305_100732947_SCYL2-NM_001330256.1	1092	695	1563	864	3913	878	3878	758	3323	797	6488	1190	3942	2706	2533	1173	2773	693
chr12_122277636_122277744_HPD-NM_001171993.1	0	1	4	0	5	1	8	1	0	2	4	1	18	2	2	0	6	0
chr12_122277837_122277954_HPD-NM_001171993.1	0	0	8	0	9	2	10	2	0	2	4	3	19	5	3	0	7	0
chr12_122281615_122281738_HPD-NM_001171993.1	1	0	6	0	10	2	10	1	0	1	2	1	12	3	1	0	7	0
chr12_122284767_122284839_HPD-NM_001171993.1	1	0	5	0	8	1	10	1	1	0	2	0	9	3	1	0	6	0
chr12_122284957_122285120_HPD-NM_001171993.1	1	1	9	0	14	2	17	2	1	0	5	1	18	4	3	0	10	0
chr12_122286904_122286982_HPD-NM_001171993.1	1	0	7	0	6	1	6	0	1	0	4	0	9	0	2	0	5	0
chr12_122287592_122287696_HPD-NM_001171993.1	4	1	6	0	5	1	6	0	2	0	4	0	13	0	3	0	6	1
chr12_122292608_122292698_HPD-NM_001171993.1	4	0	9	0	6	0	5	0	2	0	9	2	7	2	4	0	2	2
chr12_122294229_122294312_HPD-NM_001171993.1	2	0	7	0	5	0	5	0	1	0	10	2	7	1	6	0	2	2
chr12_122294488_122294531_HPD-NM_001171993.1	2	0	2	0	5	1	1	0	1	0	4	0	2	2	5	0	1	0
chr12_122295233_122295314_HPD-NM_001171993.1	2	0	5	0	4	3	2	0	0	0	5	2	6	2	3	0	2	0
chr12_122295233_122295338_HPD-NM_002150.3	2	0	5	0	4	3	2	0	0	0	5	2	7	2	3	0	3	0
chr12_122295662_122295725_HPD-NM_002150.3	2	0	4	0	4	3	4	0	0	0	2	2	3	1	2	0	2	0
chr12_122296592_122296619_HPD-NM_002150.3	1	0	3	0	2	1	4	0	0	0	1	0	5	0	2	0	1	0
chr12_122296726_122296729_HPD-NM_002150.3	1	0	2	0	2	0	1	0	0	0	0	0	3	0	0	0	1	0
chr12_124197112_124197229_ATP6V0A2-NM_012463.4	17	18	85	49	121	57	132	59	90	49	206	46	99	194	53	33	97	54
chr12_124203169_124203248_ATP6V0A2-NM_012463.4	14	24	103	75	126	63	143	63	92	58	240	58	134	217	77	45	93	64
chr12_124206897_124206995_ATP6V0A2-NM_012463.4	21	34	120	107	151	75	208	92	120	79	316	78	183	272	113	54	129	70
chr12_124209200_124209338_ATP6V0A2-NM_012463.4	32	58	149	132	191	92	256	122	160	113	421	125	248	368	161	78	197	85
chr12_124210743_124210832_ATP6V0A2-NM_012463.4	27	57	118	98	155	70	223	96	146	89	382	123	208	312	132	82	181	80
chr12_124212329_124212456_ATP6V0A2-NM_012463.4	33	58	153	113	172	94	249	106	164	96	467	139	251	371	177	93	185	97
chr12_124218472_124218555_ATP6V0A2-NM_012463.4	26	47	134	101	169	101	203	86	131	87	369	123	214	306	150	88	151	78
chr12_124220077_124220171_ATP6V0A2-NM_012463.4	27	43	135	111	190	113	231	102	155	103	408	117	213	301	170	83	168	80
chr12_124221605_124221818_ATP6V0A2-NM_012463.4	47	50	173	135	281	158	345	145	240	149	604	163	300	482	241	132	254	104
chr12_124228331_124228482_ATP6V0A2-NM_012463.4	44	36	139	105	228	116	282	106	211	106	528	148	243	421	204	120	205	92
chr12_124228747_124228884_ATP6V0A2-NM_012463.4	29	37	141	103	195	105	265	100	179	79	513	145	227	395	188	105	179	86
chr12_124229143_124229331_ATP6V0A2-NM_012463.4	16	30	148	113	208	118	253	100	181	84	489	137	235	394	182	106	186	86
chr12_124229428_124229519_ATP6V0A2-NM_012463.4	18	17	87	80	157	68	147	49	119	57	270	75	149	203	99	62	135	53
chr12_124232153_124232272_ATP6V0A2-NM_012463.4	26	17	116	70	161	72	172	61	131	65	334	86	176	218	128	82	134	69
chr12_124233121_124233332_ATP6V0A2-NM_012463.4	43	24	132	74	154	65	208	70	157	98	364	96	228	248	132	92	150	83
chr12_124235656_124235776_ATP6V0A2-NM_012463.4	42	22	96	65	124	58	165	56	119	68	286	70	155	173	100	74	119	65
chr12_124236829_124236949_ATP6V0A2-NM_012463.4	43	37	118	80	182	95	226	89	155	95	401	113	231	322	152	91	164	79
chr12_124238966_124239084_ATP6V0A2-NM_012463.4	30	39	102	86	190	120	253	87	179	104	437	131	213	353	166	94	180	81
chr12_124241361_124241533_ATP6V0A2-NM_012463.4	29	29	131	102	208	110	300	101	197	107	455	157	214	336	167	94	188	85
chr12_124242473_124242576_ATP6V0A2-NM_012463.4	21	20	90	74	133	65	187	67	118	66	286	94	132	210	101	63	118	58
chr12_133657906_133657915_ZNF140-NM_003440.3	191	37	79	22	191	30	312	19	171	8	327	37	269	195	157	30	280	30
chr12_133659688_133659815_ZNF140-NM_003440.3	329	72	135	61	357	64	675	37	395	33	719	74	518	364	304	56	497	51
chr12_133660051_133660147_ZNF140-NM_003440.3	266	69	121	80	321	67	658	43	411	46	763	85	541	287	327	51	434	52
chr12_133682095_133683234_ZNF140-NM_003440.3	1400	321	687	356	1831	406	3923	334	2351	288	4119	580	2441	1351	2066	403	2398	322
chr12_133682172_133683234_ZNF140-NM_001300778.1	1303	298	648	324	1748	387	3701	325	2204	275	3860	546	2291	1279	1980	388	2261	304
chr12_133682247_133683234_ZNF140-NM_001300777.1	1197	265	593	301	1631	362	3477	307	2064	263	3590	509	2076	1197	1831	361	2136	299
chr13_21357863_21358058_XPO4-NM_001372061.1	30	47	76	93	103	53	203	52	72	59	182	119	92	196	130	85	67	49
chr13_21361103_21361196_XPO4-NM_022459.4	18	39	45	74	72	39	127	39	54	38	158	88	76	132	94	58	50	37
chr13_21361619_21361737_XPO4-NM_022459.4	11	28	31	48	47	19	90	25	39	28	123	65	53	84	53	53	34	22
chr13_21362624_21362755_XPO4-NM_022459.4	26	23	42	45	56	33	92	38	39	24	110	55	61	114	83	69	42	36
chr13_21364600_21364719_XPO4-NM_001372061.1	32	25	72	79	97	47	145	58	71	42	186	91	105	174	146	95	74	54
chr13_21370214_21370395_XPO4-NM_001372061.1	32	27	79	84	112	45	153	60	78	43	206	121	110	171	143	103	82	49
chr13_21370902_21371196_XPO4-NM_001372061.1	35	68	107	125	168	77	230	92	119	95	294	169	145	263	235	158	106	74
chr13_21373303_21373478_XPO4-NM_001372061.1	33	72	79	132	129	79	180	74	108	72	259	124	126	257	200	130	80	63
chr13_21374294_21374464_XPO4-NM_001372061.1	30	64	67	111	119	86	198	79	95	61	227	113	118	245	189	130	79	57
chr13_21374969_21375129_XPO4-NM_001372061.1	36	66	70	96	110	59	208	79	94	53	182	115	104	164	171	104	75	58
chr13_21381595_21381773_XPO4-NM_001372061.1	35	59	58	91	104	51	206	64	75	57	192	130	68	159	147	111	73	55
chr13_21382574_21382720_XPO4-NM_001372061.1	27	46	50	66	98	62	174	62	52	41	225	108	67	155	144	102	59	41
chr13_21383221_21383364_XPO4-NM_001372061.1	31	62	61	74	100	60	172	68	49	34	220	106	91	158	154	95	61	34
chr13_21383929_21384106_XPO4-NM_001372061.1	32	52	71	95	125	63	197	60	68	51	211	125	90	134	149	102	70	34
chr13_21395842_21396017_XPO4-NM_001372061.1	24	34	70	83	129	48	176	46	71	51	184	110	88	139	136	104	73	32
chr13_21396270_21396428_XPO4-NM_001372061.1	27	36	58	68	121	45	166	45	69	38	166	113	86	115	129	109	70	27
chr13_21401205_21401318_XPO4-NM_001372061.1	32	34	39	55	97	43	134	33	47	32	127	100	63	82	100	75	42	25
chr13_21417033_21417187_XPO4-NM_001372061.1	26	29	44	60	90	54	122	34	44	36	133	77	58	82	113	70	32	27
chr13_21417908_21418025_XPO4-NM_001372061.1	9	30	39	63	77	52	140	34	45	30	140	72	61	79	108	78	38	25
chr13_21429765_21429904_XPO4-NM_001372061.1	13	38	31	60	77	54	142	39	42	26	157	75	61	100	83	76	44	26
chr13_21436855_21436997_XPO4-NM_001372061.1	18	29	48	65	73	48	132	38	37	35	136	74	77	117	93	48	40	31
chr13_21442734_21442840_XPO4-NM_001372061.1	12	19	46	41	50	28	81	23	26	21	83	52	50	73	66	33	31	25
chr13_21476808_21476877_XPO4-NM_001372061.1	5	12	26	16	36	14	39	10	17	10	41	24	33	32	37	16	20	14
chr13_28537254_28537506_CDX2-NM_001265.6	18	0	4	0	17	0	76	0	46	0	2	0	2	0	6	0	10	0
chr13_28537370_28537506_CDX2-NM_001354700.1	15	0	4	0	11	0	52	0	34	0	2	0	2	0	5	0	9	0
chr13_28539006_28539152_CDX2-NM_001265.6	10	0	2	0	8	0	34	0	36	0	2	0	3	0	4	0	4	0
chr13_28539010_28539152_CDX2-NM_001354700.1	10	0	2	0	8	0	34	0	36	0	2	0	3	0	4	0	4	0
chr13_28542602_28543143_CDX2-NM_001354700.1	18	0	0	0	15	0	64	0	46	0	1	0	2	0	3	0	10	0
chr13_31002127_31002589_UBE2L5-NM_001355247.2	7	0	11	0	3	0	0	0	0	1	7	2	4	2	0	0	11	5
chr13_36878504_36878769_SPART-NM_001142294.1	1223	488	911	574	2851	662	4577	622	3242	577	3638	1056	3004	3160	1748	847	2825	624
chr13_36886281_36886372_SPART-NM_001142294.1	613	256	529	352	1650	368	2754	337	1878	305	2073	578	1495	1617	993	450	1475	321
chr13_36886455_36886614_SPART-NM_001142294.1	761	318	694	444	1925	428	3432	439	2386	383	2483	713	1880	1987	1238	567	1903	434
chr13_36888363_36888558_SPART-NM_001142294.1	970	376	835	500	2275	584	3907	505	2850	452	2856	781	2159	2127	1427	692	2434	523
chr13_36900711_36900835_SPART-NM_001142294.1	793	299	646	400	2003	526	3191	413	2270	374	2412	620	1909	1764	1185	592	1914	401
chr13_36903498_36903654_SPART-NM_001142294.1	853	334	718	471	2292	643	3779	494	2729	465	2756	784	2307	2115	1411	652	1905	407
chr13_36905535_36905733_SPART-NM_001142294.1	865	328	767	450	2401	713	4481	524	3246	503	3182	905	2355	2182	1379	674	1958	355
chr13_36909157_36909967_SPART-NM_001142294.1	2305	906	1856	1208	5752	1577	10355	1312	7503	1173	7758	2038	5227	4968	3416	1674	5369	1076
chr13_53227055_53227093_SUGT1-NM_001130912.3	226	266	377	295	573	360	391	246	272	254	1153	569	724	1597	446	373	516	339
chr13_53227180_53227238_SUGT1-NM_001130912.3	256	319	449	348	690	429	478	288	326	302	1369	686	837	1869	526	431	635	409
chr13_53231666_53231757_SUGT1-NM_001130912.3	265	328	549	443	825	539	613	373	420	396	1865	972	1026	2320	673	566	721	528
chr13_53232342_53232361_SUGT1-NM_001320831.2	5	10	12	14	9	17	22	13	12	10	22	25	23	54	18	22	19	11
chr13_53232533_53232603_SUGT1-NM_001320831.2	267	317	490	423	691	472	598	360	387	388	1618	915	919	1875	614	522	604	448
chr13_53233313_53233384_SUGT1-NM_001320831.2	306	326	477	445	715	467	695	392	432	383	1682	950	972	1824	650	535	641	463
chr13_53235609_53235705_SUGT1-NM_001130912.3	154	223	214	270	275	257	269	238	183	243	831	561	418	963	279	275	326	280
chr13_53236783_53236837_SUGT1-NM_001320831.2	315	323	416	386	590	407	576	313	349	328	1412	822	829	1531	551	463	543	355
chr13_53237230_53237247_SUGT1-NM_001320831.2	228	271	342	309	480	330	480	272	295	263	1192	705	682	1348	437	402	427	307
chr13_53238169_53238192_SUGT1-NM_001320831.2	240	255	346	303	495	351	498	280	289	270	1195	689	718	1428	447	403	413	309
chr13_53239771_53239868_SUGT1-NM_001320831.2	311	312	439	418	630	452	631	350	395	343	1487	852	927	1779	621	516	594	397
chr13_53240946_53241054_SUGT1-NM_001320831.2	375	313	505	453	772	505	689	392	396	346	1586	894	990	1867	665	546	667	397
chr13_53250364_53250455_SUGT1-NM_001320831.2	344	273	419	394	801	470	656	364	333	313	1412	822	763	1580	571	454	587	371
chr13_53254108_53254290_SUGT1-NM_001320831.2	288	287	424	406	921	499	704	371	357	332	1503	832	762	1696	639	496	673	443
chr13_53261868_53261967_SUGT1-NM_001320831.2	137	127	164	156	337	175	269	146	165	133	564	295	286	692	240	209	229	172
chr13_114149896_114150340_TMCO3-NM_017905.6	181	1016	484	1549	805	1719	562	912	227	1124	945	2048	1391	8827	1140	1886	528	1067
chr13_114152656_114152836_TMCO3-NM_017905.6	121	688	341	1009	508	1051	352	551	133	779	595	1319	1009	6048	807	1417	383	749
chr13_114154272_114154464_TMCO3-NM_017905.6	171	875	424	1195	604	1277	379	744	206	952	785	1659	1250	7875	964	1633	520	994
chr13_114156066_114156195_TMCO3-NM_017905.6	116	670	293	860	449	975	311	605	171	716	659	1307	937	5974	723	1206	392	705
chr13_114157810_114157903_TMCO3-NM_017905.6	91	503	228	661	358	716	279	441	140	562	495	960	677	4013	515	862	260	470
chr13_114164552_114164739_TMCO3-NM_017905.6	108	623	307	894	540	1072	453	657	209	775	743	1280	832	5065	711	1187	295	607
chr13_114174930_114175048_TMCO3-NM_017905.6	75	487	236	765	443	865	391	530	133	588	602	1066	621	4128	588	866	201	489
chr13_114188359_114188555_TMCO3-NM_017905.6	83	559	243	930	387	994	428	642	134	723	604	1301	560	5110	582	1036	206	549
chr13_114188359_114188588_TMCO3-NM_001349741.2	83	560	243	934	390	998	429	645	134	724	606	1305	562	5122	585	1044	206	552
chr13_114193671_114193822_TMCO3-NM_017905.6	81	490	248	819	474	1031	413	671	149	713	645	1252	640	4748	606	999	243	511
chr13_114201614_114201694_TMCO3-NM_017905.6	62	376	188	581	322	708	290	468	93	508	406	845	494	3144	419	658	158	332
