	Dekker_et_al_individual2_CHX	Dekker_et_al_individual2_untreated	Dekker_et_al_individual4_CHX	Dekker_et_al_individual4_untreated	Dekker_et_al_individual3_CHX	Dekker_et_al_individual3_untreated	Dekker_et_al_individual1_CHX	Dekker_et_al_individual1_untreated	Dekker_et_al_individual5_CHX	Dekker_et_al_individual5_untreated	Dekker_et_al_individual9_CHX	Dekker_et_al_individual9_untreated	Dekker_et_al_individual7_CHX	Dekker_et_al_individual7_untreated	Dekker_et_al_individual8_CHX	Dekker_et_al_individual8_untreated	Dekker_et_al_individual6_CHX	Dekker_et_al_individual6_untreated
chr2_69409013_69409624_ANTXR1	0	9	1	9	0	8	9	7	3	9	2	4	17	45	3	3	5	3
chr2_69409792_69420466_ANTXR1	3	27	4	18	6	16	13	23	3	3	10	15	22	141	7	15	15	14
chr2_69420547_69472356_ANTXR1	130	436	78	160	185	166	634	165	342	94	283	262	338	457	75	149	175	93
chr2_69472614_69476459_ANTXR1	1733	9390	2545	11718	2318	13309	11767	15612	5083	12865	12854	23217	15360	50017	2949	11077	7425	12942
chr2_73169164_73172153_SFXN5	170	280	190	519	229	379	1115	461	501	465	755	905	445	1957	348	623	373	384
chr2_73172228_73184108_SFXN5	0	18	0	22	4	0	11	10	4	9	9	26	4	61	4	26	6	10
chr2_73184232_73188259_SFXN5	2	4	2	2	0	2	1	0	2	4	0	3	0	16	2	4	2	2
chr2_73188377_73195576_SFXN5	11	18	6	21	18	8	92	8	57	11	40	24	16	112	29	25	33	23
chr2_73195662_73198698_SFXN5	0	0	0	0	2	1	6	2	0	1	1	7	6	19	1	3	2	0
chr2_73198814_73215386_SFXN5	2	42	0	20	2	6	10	4	9	8	11	14	2	53	2	24	3	18
chr2_73215477_73226077_SFXN5	0	3	2	8	5	4	1	8	8	7	3	8	4	19	3	8	2	5
chr2_73226143_73227559_SFXN5	0	0	0	0	0	0	0	2	1	1	1	2	0	6	6	2	1	1
chr2_73227616_73228653_SFXN5	0	3	0	0	0	0	0	0	2	2	1	4	0	1	1	4	0	0
chr2_73228707_73247367_SFXN5	6	29	11	11	10	6	41	8	27	19	33	38	9	75	21	23	19	9
chr2_73247393_73249650_SFXN5	0	1	2	1	0	0	5	3	0	0	0	4	0	18	2	0	5	2
chr2_73249705_73250316_SFXN5	5	1	0	0	0	2	8	1	7	2	1	4	2	7	1	2	4	0
chr2_73250343_73267982_SFXN5	3	15	3	3	10	3	5	3	11	4	18	12	5	45	5	4	5	8
chr2_73268060_73268735_SFXN5	0	0	3	0	0	0	0	0	2	0	1	1	0	0	0	2	1	1
chr2_73268790_73285656_SFXN5	3	7	1	12	4	17	38	15	23	14	9	19	9	66	10	8	3	10
chr2_73285725_73298732_SFXN5	10	25	4	70	14	38	189	44	63	34	59	58	39	251	14	59	32	40
chr2_73298834_73298841_SFXN5	0	1	1	3	4	4	5	2	1	4	3	8	1	19	4	10	5	3
chr2_85621870_85622018_CAPG	112	301	127	280	237	328	215	217	131	239	755	803	200	1050	170	297	312	372
chr2_85622081_85622660_CAPG	1	18	3	23	7	8	21	10	5	11	12	38	6	153	7	18	8	27
chr2_85622749_85625142_CAPG	3	40	9	38	12	22	11	33	5	28	33	53	15	126	10	14	14	37
chr2_85625275_85625812_CAPG	2	17	7	19	14	23	6	16	8	25	45	59	15	118	9	30	13	36
chr2_85625905_85626258_CAPG	7	12	7	13	6	6	2	8	1	7	10	26	4	71	0	12	7	11
chr2_85626408_85628287_CAPG	0	1	1	0	0	2	0	0	0	2	0	6	0	21	0	2	1	5
chr2_85628452_85628651_CAPG	0	0	0	4	2	3	5	4	1	4	7	9	1	13	1	11	1	3
chr2_85628806_85628907_CAPG	0	6	0	2	0	5	0	1	0	2	1	8	0	11	2	7	0	5
chr2_85629080_85629245_CAPG	1	2	0	4	0	6	0	4	1	10	3	7	3	13	0	4	2	7
chr2_85629268_85641197_CAPG	141	480	145	476	352	593	258	257	174	301	920	1070	303	1995	272	467	506	589
chr2_96472799_96492729_LINC00342	98	1310	275	1037	328	697	312	771	153	576	470	1030	273	2258	238	1180	328	658
chr2_111003214_111024136_LOC100507334	455	70	749	97	993	75	316	28	374	105	1167	44	1747	412	1671	158	342	38
chr2_113125945_113127757_RGPD8	6345	646	1489	656	2531	613	8893	605	6385	571	4568	1260	5466	5705	2435	927	1962	498
chr2_113127789_113135629_RGPD8	113	114	25	145	23	64	130	107	118	58	67	131	177	1083	18	99	19	106
chr2_113135831_113138400_RGPD8	16	9	88	14	45	3	36	8	17	7	115	11	121	63	44	7	35	2
chr2_113138540_113145600_RGPD8	146	65	72	58	25	21	159	48	101	25	92	59	151	459	26	35	32	55
chr2_113147824_113148551_RGPD8	4	0	3	2	0	1	3	0	3	1	4	3	3	16	3	0	1	1
chr2_113148646_113152194_RGPD8	30	1	13	1	5	0	53	1	5	0	16	0	6	5	6	3	5	2
chr2_113152330_113155498_RGPD8	36	3	14	0	17	4	44	5	42	2	34	2	38	61	15	9	20	1
chr2_113155582_113155675_RGPD8	1	0	0	2	3	0	11	0	4	1	2	0	10	3	0	0	5	1
chr2_113155855_113156799_RGPD8	1	0	1	0	2	6	0	0	5	2	1	5	0	6	4	2	0	1
chr2_113156946_113157208_RGPD8	1	0	0	0	1	0	2	1	7	0	4	0	4	0	1	1	1	0
chr2_113157346_113157612_RGPD8	0	0	3	1	0	0	4	0	7	2	0	0	1	0	3	1	1	2
chr2_113157771_113158693_RGPD8	3	0	0	0	4	1	15	1	10	0	4	3	7	4	3	0	3	0
chr2_113158817_113158984_RGPD8	0	15	0	7	3	2	1	3	3	1	1	3	3	40	2	6	4	0
chr2_113159160_113159243_RGPD8	1	0	0	4	0	1	0	0	0	0	1	8	0	17	0	4	0	3
chr2_113159425_113161542_RGPD8	1	0	8	0	0	2	0	2	1	2	3	0	6	0	0	3	0	0
chr2_113161752_113163873_RGPD8	16	14	12	4	9	8	16	5	16	6	29	5	11	20	3	12	2	0
chr2_113163961_113170007_RGPD8	180	141	42	226	107	151	181	141	259	101	157	197	354	1266	66	214	13	55
chr2_113170203_113174769_RGPD8	0	0	0	0	0	1	14	1	4	0	7	2	4	5	3	3	0	0
chr2_113174915_113175260_RGPD8	4	0	0	0	3	0	1	1	2	3	13	2	3	4	1	1	0	0
chr2_113175491_113179536_RGPD8	16	7	5	0	13	2	19	0	3	8	10	0	3	1	3	2	3	0
chr2_113179689_113180124_RGPD8	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
chr2_113180236_113181816_RGPD8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
chr2_113181884_113190958_RGPD8	4	7	2	1	8	2	11	0	11	4	16	0	6	32	5	8	8	1
chr2_113191030_113191222_RGPD8	88	10	9	5	40	14	126	7	61	2	39	20	62	83	24	18	35	4
chr2_119981409_119988588_STEAP3	31	79	106	513	196	394	183	265	28	175	163	487	121	731	159	278	65	143
chr2_119988610_120003064_STEAP3	4	19	4	68	23	97	20	26	9	20	16	102	29	154	12	37	10	33
chr2_120003564_120005254_STEAP3	0	2	0	6	2	5	3	0	1	0	8	5	7	10	0	2	2	2
chr2_120005782_120012259_STEAP3	7	4	5	32	15	16	6	5	4	3	13	37	25	132	31	66	12	12
chr2_120012424_120015032_STEAP3	3	3	12	35	33	7	16	16	1	2	15	17	20	53	47	24	4	5
chr2_120015218_120020632_STEAP3	3	9	18	48	36	13	24	23	0	0	28	21	25	66	26	29	6	13
chr2_120020911_120023228_STEAP3	169	532	866	2718	1274	2734	1169	1554	168	937	1695	4356	1027	5884	1790	2839	716	1328
chr2_172864859_172864876_METAP1D	1	1	0	2	1	2	4	0	2	0	2	2	11	9	0	4	3	2
chr2_172864916_172926225_METAP1D	1	6	5	12	6	4	5	0	1	7	1	1	6	6	3	4	1	1
chr2_172926383_172928438_METAP1D	0	1	0	0	0	0	0	1	2	3	0	6	0	6	1	3	1	2
chr2_172928588_172930331_METAP1D	12	23	9	39	23	43	37	48	12	29	24	76	41	221	9	62	13	40
chr2_172930480_172930991_METAP1D	1	7	0	5	8	5	2	8	0	12	4	15	5	25	2	19	3	5
chr2_172931034_172935634_METAP1D	4	29	0	37	4	24	25	18	17	11	16	40	24	91	4	50	0	15
chr2_172935798_172942524_METAP1D	4	36	5	27	2	23	30	58	14	27	17	50	69	191	7	60	4	22
chr2_172942622_172943942_METAP1D	2	7	0	6	2	6	0	7	0	1	5	7	5	20	0	12	2	8
chr2_172943990_172944855_METAP1D	0	5	0	2	1	0	5	0	0	0	0	1	1	10	0	4	2	0
chr2_172944934_172945055_METAP1D	2	0	0	3	2	2	3	5	0	4	2	12	5	34	2	10	0	0
chr2_172945131_172947158_METAP1D	23	90	29	202	97	161	266	166	81	140	188	260	268	696	78	228	110	129
chr2_202241929_202245268_TRAK2	193	978	265	1300	593	1731	600	1123	406	1050	672	2226	630	5409	364	1549	303	1186
chr2_202245941_202248833_TRAK2	5	18	3	26	10	27	14	15	8	22	16	50	14	81	3	25	4	36
chr2_202248939_202250940_TRAK2	0	9	1	15	5	3	4	13	6	22	9	16	6	19	2	10	1	15
chr2_202251207_202252425_TRAK2	0	2	0	1	0	0	0	1	0	0	0	2	2	3	0	0	0	0
chr2_202252724_202254022_TRAK2	0	5	0	1	1	4	0	3	5	4	0	2	0	4	0	5	1	1
chr2_202254226_202254523_TRAK2	0	0	1	0	0	2	1	0	3	0	0	3	0	0	0	1	0	0
chr2_202254603_202257631_TRAK2	1	7	2	10	8	13	12	3	3	4	7	11	1	57	4	5	3	5
chr2_202257769_202259520_TRAK2	1	1	1	8	0	2	5	2	0	1	2	2	0	21	0	6	0	3
chr2_202259595_202260036_TRAK2	0	0	1	0	1	1	0	1	2	0	3	1	0	0	0	1	2	0
chr2_202260167_202262224_TRAK2	2	6	0	10	1	8	2	6	2	5	5	6	5	36	1	7	2	10
chr2_202262303_202262867_TRAK2	2	3	0	1	1	2	0	2	0	2	3	8	0	32	1	7	2	3
chr2_202263077_202264099_TRAK2	8	0	1	3	0	1	0	3	0	1	0	4	3	16	2	3	0	5
chr2_202264216_202265740_TRAK2	1	13	2	7	3	4	3	3	3	4	2	5	6	34	1	2	3	4
chr2_202265817_202272125_TRAK2	10	24	11	57	27	42	11	23	32	27	25	34	24	104	18	8	7	35
chr2_202272320_202285139_TRAK2	7	14	8	6	14	8	16	8	19	7	19	9	22	36	12	20	12	6
chr2_202285230_202316181_TRAK2	27	161	38	205	122	212	109	147	89	161	103	428	70	664	59	225	37	174
chr2_218990016_218999524_CXCR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr2_219000604_219001974_CXCR2	0	0	2	0	2	0	0	0	0	0	2	0	0	0	5	0	2	0
chr2_219854911_219854976_CRYBA2	0	0	4	1	1	0	0	0	1	0	10	0	1	0	4	0	5	0
chr2_219855121_219855573_CRYBA2	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	1	4
chr2_219855716_219856823_CRYBA2	2	0	12	1	0	0	2	0	2	0	20	0	2	0	4	0	12	0
chr2_219856965_219857737_CRYBA2	6	0	23	1	2	0	4	0	0	0	13	0	1	0	13	0	8	0
chr2_219857898_219858144_CRYBA2	2	0	21	2	1	1	8	0	0	1	50	1	0	0	8	0	8	0
chr2_220101319_220101796_GLB1L	23	24	55	60	166	98	181	45	87	58	105	76	105	213	66	54	72	30
chr2_220102069_220102233_GLB1L	0	2	0	0	3	0	2	1	1	0	0	2	0	2	1	1	1	0
chr2_220102449_220102547_GLB1L	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	1
chr2_220102679_220102971_GLB1L	1	4	0	0	1	3	0	1	0	1	3	0	1	1	0	1	2	0
chr2_220103085_220103216_GLB1L	5	0	0	1	3	4	3	1	3	0	3	3	8	16	0	4	2	0
chr2_220103306_220103426_GLB1L	1	0	1	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0
chr2_220103501_220103813_GLB1L	1	1	1	0	3	0	3	3	0	0	2	1	0	11	1	2	2	1
chr2_220103932_220104132_GLB1L	0	2	1	1	5	1	4	1	1	3	7	1	0	4	1	2	3	0
chr2_220104173_220104282_GLB1L	0	0	0	0	2	0	2	0	1	0	3	0	0	0	1	1	2	0
chr2_220104404_220104496_GLB1L	1	0	0	1	2	3	1	0	1	2	1	0	1	4	0	1	0	1
chr2_220104555_220104641_GLB1L	4	0	5	2	6	1	3	4	1	1	6	5	4	1	2	0	1	0
chr2_220104816_220104912_GLB1L	1	0	2	3	8	1	4	1	0	1	1	3	4	6	4	1	0	0
chr2_220105007_220107235_GLB1L	11	3	2	2	4	2	3	1	0	0	5	0	9	7	2	1	3	4
chr2_220107296_220107489_GLB1L	12	1	1	1	2	2	3	5	1	1	6	3	5	3	2	1	0	0
chr2_220107640_220107869_GLB1L	4	0	2	3	1	2	0	0	0	1	1	1	2	2	3	2	0	2
chr2_220108036_220108223_GLB1L	0	0	2	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1
chr2_220108295_220110166_GLB1L	48	25	43	53	123	72	138	42	39	36	124	54	64	197	59	49	64	53
chr2_234263139_234263164_DGKD	18	3	5	4	15	2	13	1	9	1	21	3	19	8	8	4	0	2
chr2_234263320_234296878_DGKD	11	6	5	0	11	2	34	4	15	2	21	8	17	4	11	6	7	1
chr2_234297013_234299048_DGKD	3	0	5	0	6	0	8	0	10	0	22	0	9	0	1	0	3	0
chr2_234299129_234343025_DGKD	10	14	17	4	7	5	17	2	4	4	42	2	22	8	21	4	21	4
chr2_234343130_234343414_DGKD	1	0	0	1	0	1	2	2	0	0	2	0	4	8	3	1	3	2
chr2_234343547_234344463_DGKD	0	0	2	0	2	0	1	0	1	1	1	0	0	2	1	0	2	1
chr2_234344570_234344961_DGKD	0	0	1	0	2	0	7	0	1	0	6	3	0	7	0	1	0	0
chr2_234345087_234346022_DGKD	4	1	1	1	2	0	3	0	1	0	4	2	6	2	1	3	2	1
chr2_234346125_234346862_DGKD	0	0	6	2	0	0	0	2	1	0	11	0	21	1	3	2	0	1
chr2_234347025_234350532_DGKD	10	0	1	0	0	0	4	1	2	0	3	0	2	0	0	4	0	0
chr2_234350641_234354268_DGKD	0	3	2	8	0	0	8	16	8	9	0	4	4	34	4	49	1	6
chr2_234354408_234355357_DGKD	4	6	4	9	3	2	3	1	5	4	4	12	11	30	4	9	4	2
chr2_234355442_234356732_DGKD	35	15	108	15	55	5	131	4	58	3	129	9	271	97	77	22	43	10
chr2_234356827_234356921_DGKD	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
chr2_234357021_234357748_DGKD	0	0	0	0	1	2	3	5	1	0	3	1	9	11	0	6	5	3
chr2_234358022_234358627_DGKD	7	0	4	0	0	1	19	0	8	0	19	3	16	2	6	0	7	0
chr2_234358777_234359567_DGKD	1	0	4	0	4	0	4	0	0	0	7	0	9	1	8	0	3	0
chr2_234359696_234360609_DGKD	10	0	14	0	4	0	95	0	2	0	37	0	19	0	15	0	16	0
chr2_234360706_234363408_DGKD	45	11	110	12	136	19	325	12	84	4	299	23	257	63	180	29	95	13
chr2_234363519_234365544_DGKD	26	5	36	0	32	1	182	0	36	0	97	0	42	6	36	5	37	4
chr2_234365641_234365866_DGKD	4	0	7	0	4	2	43	0	2	0	21	1	1	4	7	0	3	0
chr2_234365974_234366929_DGKD	20	6	36	16	17	14	139	12	20	13	82	14	65	97	23	30	36	11
chr2_234367043_234368402_DGKD	40	2	49	3	44	2	275	4	28	2	133	4	82	23	55	3	70	1
chr2_234368537_234368839_DGKD	22	1	36	1	33	1	139	4	53	1	95	2	70	11	36	1	36	4
chr2_234368991_234370993_DGKD	22	3	50	2	32	2	223	0	12	0	144	3	22	4	36	3	68	0
chr2_234371105_234371288_DGKD	5	0	6	1	5	0	31	7	0	0	17	1	11	1	10	3	13	0
chr2_234371381_234372809_DGKD	24	12	41	14	41	8	193	10	45	6	122	9	116	43	53	14	64	8
chr2_234372929_234375731_DGKD	35	3	48	5	67	4	319	14	80	8	177	8	47	28	60	16	84	10
chr2_234375849_234377068_DGKD	17	1	35	20	91	2	205	10	55	5	182	19	77	35	53	7	65	2
chr2_234377199_234378016_DGKD	20	6	27	5	66	2	206	9	32	3	163	11	21	21	31	4	38	5
chr2_234378103_234380744_DGKD	256	238	518	442	1065	424	2092	410	1156	219	2390	588	2055	1565	998	543	533	250
chr2_239756725_239756856_TWIST2	496	1353	441	1356	1667	1317	291	1347	137	629	2851	482	1015	450	15	9	367	1948
chr2_239757336_239832230_TWIST2	1382	4770	1884	1487	3314	1364	2916	1596	2645	1461	8373	6468	6859	3783	537	310	3347	2519
chr20_36531528_36531752_VSTM2L	13	31	8	19	33	41	152	45	46	36	117	34	7	28	14	11	42	39
chr20_36531873_36560036_VSTM2L	4	19	0	6	3	13	18	14	3	14	17	8	6	5	4	4	7	1
chr20_36560206_36561940_VSTM2L	4	2	1	1	3	2	9	1	2	1	7	3	0	0	2	0	3	1
chr20_36561991_36572382_VSTM2L	7	4	7	4	11	4	21	16	10	5	10	5	6	8	2	5	4	7
chr20_36572652_36573752_VSTM2L	56	93	33	94	211	180	547	167	154	203	497	201	48	178	130	120	144	146
chr20_42295658_42295923_MYBL2	31	31	141	115	121	122	37	76	5	55	303	58	18	54	50	42	56	82
chr20_42295943_42302445_MYBL2	1	2	2	0	4	2	1	0	1	1	7	2	3	5	12	4	11	0
chr20_42302539_42310423_MYBL2	0	8	5	4	2	1	2	1	0	5	12	5	1	3	10	6	11	1
chr20_42310495_42311433_MYBL2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0
chr20_42311526_42315491_MYBL2	0	0	8	11	4	8	0	4	1	7	19	28	1	13	18	23	8	2
chr20_42315712_42320796_MYBL2	7	2	60	14	16	4	9	0	0	0	95	36	6	67	48	2	25	1
chr20_42320959_42328396_MYBL2	0	0	0	0	0	0	1	0	0	0	1	1	1	3	0	2	0	0
chr20_42328684_42331129_MYBL2	2	8	11	50	8	14	7	19	6	28	21	80	0	115	22	69	0	16
chr20_42331543_42333858_MYBL2	4	1	2	5	3	1	3	5	0	6	13	8	6	5	7	7	4	0
chr20_42333998_42338602_MYBL2	9	15	18	90	8	21	17	71	3	43	59	126	9	219	53	68	19	34
chr20_42338702_42340127_MYBL2	5	8	42	45	17	13	8	6	4	23	77	33	15	121	111	50	27	7
chr20_42340241_42341641_MYBL2	0	4	2	16	0	2	0	12	1	8	5	6	0	47	2	16	2	14
chr20_42341746_42343773_MYBL2	0	1	2	0	1	1	0	0	0	2	4	0	2	5	5	6	0	5
chr20_42343923_42344598_MYBL2	0	0	1	9	0	4	1	1	0	4	0	3	0	6	2	1	5	0
chr20_42344724_42345136_MYBL2	81	73	338	313	209	177	152	160	33	216	934	571	87	421	548	422	315	153
chr20_43104513_43108639_TTPAL	109	70	181	113	348	116	314	115	215	107	446	177	229	401	180	143	177	111
chr20_43109084_43112976_TTPAL	18	14	51	5	46	2	26	7	37	9	130	14	67	34	35	4	55	5
chr20_43113170_43115235_TTPAL	14	7	24	31	14	10	32	12	15	8	38	7	52	71	18	24	11	12
chr20_43115346_43117903_TTPAL	5	5	7	6	2	6	14	5	4	4	11	14	30	27	4	8	6	4
chr20_43118179_43123244_TTPAL	1720	901	2868	1495	4413	1356	5958	1259	4289	1355	9617	2400	4319	4053	4200	1928	3554	1118
chr20_43340502_43344031_KCNK15-AS1	42	94	22	31	14	45	78	69	114	63	244	161	30	334	0	0	123	73
chr20_43344091_43348537_KCNK15-AS1	2	9	10	0	3	13	10	11	2	10	20	22	8	26	0	3	19	11
chr20_43348762_43353378_KCNK15-AS1	0	52	2	18	2	14	2	10	6	9	7	40	5	32	0	0	13	25
chr20_43353633_43355727_KCNK15-AS1	1	16	0	7	0	7	2	7	4	8	4	35	4	11	0	0	9	19
chr20_43356096_43374551_KCNK15-AS1	258	349	49	57	55	109	365	217	580	323	1049	455	114	633	5	2	629	242
chr20_43374834_43374868_KCNK15-AS1	0	2	0	2	1	1	3	3	1	2	4	7	5	19	1	0	1	0
chr20_62328004_62328120_TNFRSF6B	13	6	28	17	63	30	115	22	69	33	182	42	48	58	66	26	77	22
chr20_62328544_62328680_TNFRSF6B	2	3	4	4	5	5	15	1	5	3	12	3	3	12	5	2	0	2
chr20_62328875_62329632_TNFRSF6B	7	8	16	12	15	13	79	13	39	24	59	27	18	23	27	14	28	7
chr20_62329913_62330037_TNFRSF6B	7	3	12	18	24	8	49	5	16	15	56	17	25	22	22	20	25	4
chr21_37442321_37442413_CBR1	9	201	15	300	26	208	29	213	22	268	76	631	55	1127	49	340	75	332
chr21_37442702_37443247_CBR1	0	12	0	11	3	8	3	15	2	13	9	35	5	93	1	16	3	21
chr21_37443355_37444112_CBR1	5	3	2	5	0	5	0	16	0	2	0	15	2	44	1	7	1	7
chr21_37444234_37444743_CBR1	0	5	1	15	0	0	0	5	2	0	0	15	2	5	1	4	0	3
chr21_37445177_37445462_CBR1	17	247	30	289	28	255	23	247	28	389	100	737	46	1727	35	398	96	382
chr21_40752169_40752310_GET1	5	27	4	55	6	55	11	40	2	32	17	63	15	191	12	46	7	33
chr21_40752412_40752448_GET1	2	10	2	10	2	22	1	13	1	10	9	37	4	73	5	12	3	14
chr21_40752478_40762623_GET1	6	43	19	41	11	45	13	40	2	30	39	119	19	194	29	64	15	57
chr21_40762789_40763694_GET1	2	9	5	19	4	14	6	14	0	9	11	38	18	94	9	33	9	25
chr21_40763762_40765091_GET1	0	4	0	15	5	7	2	9	0	11	6	21	7	53	3	18	3	11
chr21_40765206_40768791_GET1	0	3	0	9	0	2	0	5	1	8	1	8	4	46	0	11	1	3
chr21_40768862_40777810_GET1	74	428	153	536	110	652	226	750	56	561	645	1412	313	2277	311	654	160	530
chr21_40778538_40781904_GET1	7	14	7	18	4	16	16	20	3	11	33	33	25	58	6	22	7	13
chr21_40782022_40782189_GET1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
chr21_40782293_40783643_GET1	3	3	3	8	4	3	6	2	2	5	8	9	10	19	4	2	5	2
chr21_40783728_40792631_GET1	15	56	16	37	16	27	41	53	19	31	69	72	50	118	25	17	33	15
chr21_40792769_40794901_GET1	13	25	10	42	55	29	72	46	43	35	45	80	50	111	35	60	23	22
chr21_40795416_40800097_GET1	8	13	1	14	9	9	13	13	0	8	20	16	28	55	7	5	17	5
chr21_40800419_40800454_GET1	2	0	2	2	4	1	11	0	2	1	6	1	4	2	4	2	4	2
chr21_43731776_43732368_TFF3	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
chr21_43732379_43733594_TFF3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr21_43733741_43735402_TFF3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
chr21_43735526_43735706_TFF3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0
chr21_45834472_45837809_TRPM2-AS	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
chr21_45837991_45838305_TRPM2-AS	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
chr21_45838438_45842152_TRPM2-AS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21_45842302_45843527_TRPM2-AS	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
chr21_45843615_45844734_TRPM2-AS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr21_45844822_45845446_TRPM2-AS	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	3	2
chr21_47518025_47531390_COL6A2	4572	11411	7296	18367	13116	24198	15971	12463	6110	10306	30357	22750	12012	84439	4161	5581	14152	13455
chr21_47531505_47531892_COL6A2	3	2	36	37	15	26	18	12	12	9	114	28	18	108	10	1	37	9
chr21_47532491_47532717_COL6A2	272	207	290	402	628	593	694	369	155	285	1240	640	385	2298	112	122	450	545
chr21_47532738_47533921_COL6A2	398	505	435	1623	1028	1314	658	1296	436	763	2958	1273	2216	7274	193	459	874	962
chr21_47533987_47535785_COL6A2	237	579	351	1251	517	1142	960	1081	300	897	2117	1600	905	5401	181	532	464	894
chr21_47535839_47535922_COL6A2	879	1573	986	2084	1183	2124	1718	1308	684	1390	3571	2632	2067	11444	535	746	1669	2434
chr21_47535967_47536290_COL6A2	124	226	211	390	312	466	417	353	170	307	1931	1118	466	3078	124	123	452	358
chr21_47536317_47536564_COL6A2	419	589	344	915	687	1424	1008	388	666	199	1791	396	608	1331	139	89	688	126
chr21_47536591_47536683_COL6A2	896	1246	737	1919	553	1210	804	719	372	655	1922	1284	876	5773	235	332	703	860
chr21_47536728_47537313_COL6A2	345	584	438	841	623	939	900	650	341	556	2251	1053	1874	5625	308	290	719	866
chr21_47537367_47537787_COL6A2	243	279	319	325	273	360	372	291	200	214	927	407	478	2447	114	145	502	296
chr21_47537850_47538527_COL6A2	678	521	1037	908	1735	1186	1836	825	920	777	5290	1468	2600	7502	515	342	1635	885
chr21_47538590_47538943_COL6A2	461	704	553	1314	812	1476	1139	1006	508	986	2441	2071	1826	9333	313	378	1137	1128
chr21_47539033_47539701_COL6A2	64	146	143	198	125	197	272	195	68	116	499	260	229	3076	87	46	141	1031
chr21_47539764_47540428_COL6A2	368	599	404	997	801	1076	1051	813	626	707	3105	1679	1118	6698	211	377	866	841
chr21_47540491_47540974_COL6A2	567	2353	578	1425	986	2961	3078	1135	1142	1314	6283	2123	1805	15571	343	437	2223	1624
chr21_47541037_47541469_COL6A2	441	645	495	1137	611	1067	816	736	362	690	1736	1184	928	8743	256	316	544	739
chr21_47541532_47542021_COL6A2	429	812	547	1044	603	1560	1590	1621	354	632	2976	1594	848	7344	368	334	660	1076
chr21_47542072_47542409_COL6A2	159	326	289	602	650	697	905	356	323	118	1465	901	544	3155	189	325	398	260
chr21_47542445_47542788_COL6A2	341	289	218	605	264	438	306	328	123	229	957	422	312	2421	101	136	211	302
chr21_47542851_47544564_COL6A2	63	53	75	273	153	296	242	247	94	240	1027	391	183	1096	70	116	138	288
chr21_47544627_47544798_COL6A2	100	250	153	278	536	1011	381	460	180	304	1023	878	430	2553	116	170	343	374
chr21_47544834_47545179_COL6A2	144	193	213	846	451	747	407	336	166	243	1312	951	458	4643	82	309	612	686
chr21_47545225_47545378_COL6A2	43	97	41	191	108	220	99	143	22	74	354	290	135	1008	33	59	94	129
chr21_47545531_47545698_COL6A2	11	10	7	22	13	29	14	13	6	9	25	475	10	43	5	3	11	3
chr21_47546151_47546416_COL6A2	141	223	127	322	153	371	194	152	63	111	405	308	118	878	43	50	147	163
chr21_47546455_47548816_COL6A2	82	657	107	1855	389	1698	202	1479	116	702	490	1824	266	2769	53	592	174	940
chr21_47548839_47549109_COL6A2	84	183	78	553	263	547	353	472	148	220	830	736	218	971	66	157	334	324
chr21_47549402_47551867_COL6A2	3338	6911	7229	17458	14787	25403	25885	17265	10510	15524	53364	29108	17757	58624	9032	10070	19321	13762
chr21_47552463_47552762_COL6A2	3480	8196	6959	22475	19805	34485	26493	18464	10472	15454	49426	38217	11605	49344	5845	6454	15834	13756
chr22_18560685_18561142_PEX26	26	100	66	194	292	301	308	199	174	213	380	351	296	601	136	186	204	201
chr22_18561372_18562639_PEX26	16	16	24	29	118	18	162	15	72	14	114	20	104	75	73	48	41	19
chr22_18562780_18566202_PEX26	1	7	0	10	4	4	7	8	0	7	6	9	1	56	1	19	0	4
chr22_18566498_18567877_PEX26	0	3	2	1	3	2	0	1	4	0	3	6	0	14	1	0	1	2
chr22_18568024_18570737_PEX26	0	2	2	8	4	7	4	13	4	10	2	17	7	17	2	4	1	2
chr22_18570838_18588162_PEX26	536	1820	791	2223	2135	2794	2974	2326	1369	2287	3408	4091	2700	6658	1437	2209	1474	1912
